category	field_key	display_name	value	unit	source_api	source_detail	scan_scope	ms_level	representative_scan	raw_label_or_line	parse_status	confidence	matches_reference	notes
trailer_extra	trailer.header.47	Trailer extra field 47	PrOSA Comp:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=47				PrOSA Comp:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.48	Trailer extra field 48	PrOSA ScScr:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=48				PrOSA ScScr:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.49	Trailer extra field 49	RawOvFtT:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=49				RawOvFtT:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.50	Trailer extra field 50	Dynamic RT Shift (min):		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=50				Dynamic RT Shift (min):	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.51	Trailer extra field 51	LC FWHM parameter:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=51				LC FWHM parameter:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.52	Trailer extra field 52	PS Inj. Time (ms):		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=52				PS Inj. Time (ms):	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.53	Trailer extra field 53	AGC PS Mode:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=53				AGC PS Mode:	raw	high		dataType=LONG
trailer_extra	trailer.header.54	Trailer extra field 54	AGC PS Diag:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=54				AGC PS Diag:	raw	high		dataType=LONG
trailer_extra	trailer.header.55	Trailer extra field 55	AGC Target Adjust:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=55				AGC Target Adjust:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.56	Trailer extra field 56	AGC Diag 1:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=56				AGC Diag 1:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.57	Trailer extra field 57	AGC Diag 2:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=57				AGC Diag 2:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.58	Trailer extra field 58	HCD abs. Offset:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=58				HCD abs. Offset:	raw	high		dataType=CHAR_STRING
trailer_extra	trailer.header.59	Trailer extra field 59	Source CID eV:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=59				Source CID eV:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.60	Trailer extra field 60	AGC Fill:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=60				AGC Fill:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.61	Trailer extra field 61	Injection t0:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=61				Injection t0:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.62	Trailer extra field 62	t0 FLP:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=62				t0 FLP:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.63	Trailer extra field 63	Iso Para R:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=63				Iso Para R:	raw	high		dataType=CHAR_STRING
trailer_extra	trailer.header.64	Trailer extra field 64	Inj Para R:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=64				Inj Para R:	raw	high		dataType=CHAR_STRING
trailer_extra	trailer.header.65	Trailer extra field 65	Access Id:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=65				Access Id:	raw	high		dataType=LONG
trailer_extra	trailer.header.66	Trailer extra field 66	Analog In A (V):		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=66				Analog In A (V):	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.67	Trailer extra field 67	Analog In B (V):		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=67				Analog In B (V):	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.68	Trailer extra field 68	FAIMS Attached:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=68				FAIMS Attached:	raw	high		dataType=YESNO
trailer_extra	trailer.header.69	Trailer extra field 69	FAIMS Voltage On:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=69				FAIMS Voltage On:	raw	high		dataType=YESNO
trailer_extra	trailer.header.70	Trailer extra field 70	FAIMS CV:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=70				FAIMS CV:	raw	high		dataType=DOUBLE
trailer_extra	trailer.header.71	Trailer extra field 71	PhiSDM:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=71				PhiSDM:	raw	high		dataType=ONOFF
trailer_extra	trailer.header.72	Trailer extra field 72	PhiSDM Windows m/z:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=72				PhiSDM Windows m/z:	raw	high		dataType=CHAR_STRING
trailer_extra	trailer.header.73	Trailer extra field 73	PhiSDM Iterations:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=73				PhiSDM Iterations:	raw	high		dataType=LONG
trailer_extra	trailer.header.74	Trailer extra field 74	PhiSDM Flagging:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=74				PhiSDM Flagging:	raw	high		dataType=ONOFF
trailer_extra	trailer.header.75	Trailer extra field 75	PhiSDM Processing Time ms:		IRawDataPlus.GetTrailerExtraHeaderInformation()	fieldIndex=75				PhiSDM Processing Time ms:	raw	high		dataType=LONG
status_tune_logs	status.header.0	Status log field 0	====  FAIMS Device:  ====:		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=0				====  FAIMS Device:  ====:	raw	high		dataType=NULL
status_tune_logs	status.header.1	Status log field 1	====  Overall Status:  ====:		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=1				====  Overall Status:  ====:	raw	high		dataType=NULL
status_tune_logs	status.header.2	Status log field 2	Status:		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=2				Status:	raw	high		dataType=CHAR_STRING
status_tune_logs	status.header.3	Status log field 3	Performance:		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=3				Performance:	raw	high		dataType=CHAR_STRING
status_tune_logs	status.header.4	Status log field 4	======  Ion Source:  ======:		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=4				======  Ion Source:  ======:	raw	high		dataType=NULL
status_tune_logs	status.header.5	Status log field 5	Spray Voltage (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=5				Spray Voltage (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.6	Status log field 6	Spray Current (µA)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=6				Spray Current (µA)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.7	Status log field 7	Spray Current std. dev. (µA)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=7				Spray Current std. dev. (µA)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.8	Status log field 8	Ion Transfer Tube Temperature (°C)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=8				Ion Transfer Tube Temperature (°C)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.9	Status log field 9	Sheath gas pressure (psi)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=9				Sheath gas pressure (psi)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.10	Status log field 10	Aux gas pressure (psi)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=10				Aux gas pressure (psi)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.11	Status log field 11	Sweep gas pressure (psi)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=11				Sweep gas pressure (psi)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.12	Status log field 12	Vaporizer Temperature (°C)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=12				Vaporizer Temperature (°C)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.13	Status log field 13	======  Ion Optics:  ======:		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=13				======  Ion Optics:  ======:	raw	high		dataType=NULL
status_tune_logs	status.header.14	Status log field 14	CTB: C-trap RF freq. (MHz)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=14				CTB: C-trap RF freq. (MHz)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.15	Status log field 15	CTB: C-trap RF amp. (MHz)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=15				CTB: C-trap RF amp. (MHz)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.16	Status log field 16	CTB: Quad. exit lens (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=16				CTB: Quad. exit lens (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.17	Status log field 17	CTB: Beam split lens (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=17				CTB: Beam split lens (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.18	Status log field 18	CTB: Tr. multipole DC (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=18				CTB: Tr. multipole DC (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.19	Status log field 19	CTB: C-trap entr. lens (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=19				CTB: C-trap entr. lens (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.20	Status log field 20	CTB: C-trap exit lens (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=20				CTB: C-trap exit lens (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.21	Status log field 21	CTB: Z lens (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=21				CTB: Z lens (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.22	Status log field 22	CTB: HCD ax. field entr. (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=22				CTB: HCD ax. field entr. (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.23	Status log field 23	CTB: HCD ax. field exit (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=23				CTB: HCD ax. field exit (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.24	Status log field 24	CTB: HCD exit lens (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=24				CTB: HCD exit lens (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.25	Status log field 25	QS: Quad. RF amp. (Vpp)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=25				QS: Quad. RF amp. (Vpp)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.26	Status log field 26	QS: Quad. MSeg rod A DC (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=26				QS: Quad. MSeg rod A DC (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.27	Status log field 27	QS: Quad. MSeg rod B DC (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=27				QS: Quad. MSeg rod B DC (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.28	Status log field 28	SB: Spray HV voltage (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=28				SB: Spray HV voltage (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.29	Status log field 29	SB: Spray HV current (uA)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=29				SB: Spray HV current (uA)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.30	Status log field 30	IOB: Source DC (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=30				IOB: Source DC (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.31	Status log field 31	IOB: Funnel RF amp. (Vpp)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=31				IOB: Funnel RF amp. (Vpp)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.32	Status log field 32	IOB: Funnel RF freq. (kHz)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=32				IOB: Funnel RF freq. (kHz)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.33	Status log field 33	IOB: Inj. fl. phase A DC (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=33				IOB: Inj. fl. phase A DC (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.34	Status log field 34	IOB: Inj. fl. phase B DC (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=34				IOB: Inj. fl. phase B DC (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.35	Status log field 35	IOB: Inj. fl. RF amp. (Vpp)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=35				IOB: Inj. fl. RF amp. (Vpp)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.36	Status log field 36	IOB: Inj. fl. RF freq. (kHz)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=36				IOB: Inj. fl. RF freq. (kHz)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.37	Status log field 37	IOB: Inj. fl. RF curr. (A)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=37				IOB: Inj. fl. RF curr. (A)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.38	Status log field 38	IOB: Fl. focus lens (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=38				IOB: Fl. focus lens (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.39	Status log field 39	IOB: Bent fl. DC (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=39				IOB: Bent fl. DC (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.40	Status log field 40	IOB: Bent fl. ax. f. e. (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=40				IOB: Bent fl. ax. f. e. (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.41	Status log field 41	IOB: Bent fl. exit lens (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=41				IOB: Bent fl. exit lens (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.42	Status log field 42	IOB: Bent fl. RF amp. (Vpp)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=42				IOB: Bent fl. RF amp. (Vpp)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.43	Status log field 43	IOB: Bent fl. RF freq. (kHz)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=43				IOB: Bent fl. RF freq. (kHz)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.44	Status log field 44	PCBAOS: C-trap inj. o. + (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=44				PCBAOS: C-trap inj. o. + (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.45	Status log field 45	PCBAOS: C-trap inj. o. - (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=45				PCBAOS: C-trap inj. o. - (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.46	Status log field 46	PCBAOS: HV focus lens (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=46				PCBAOS: HV focus lens (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.47	Status log field 47	PCBAOS: V lens (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=47				PCBAOS: V lens (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.48	Status log field 48	PCBAOS: Defl. measure + (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=48				PCBAOS: Defl. measure + (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.49	Status log field 49	PCBAOS: Defl. measure - (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=49				PCBAOS: Defl. measure - (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.50	Status log field 50	PCBAOS: CE inject + (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=50				PCBAOS: CE inject + (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.51	Status log field 51	PCBAOS: CE inject - (V)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=51				PCBAOS: CE inject - (V)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.52	Status log field 52	=====  Temperatures:  =====:		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=52				=====  Temperatures:  =====:	raw	high		dataType=NULL
status_tune_logs	status.header.53	Status log field 53	Ambient temp. (°C)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=53				Ambient temp. (°C)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.54	Status log field 54	Orbitrap block temp. (°C)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=54				Orbitrap block temp. (°C)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.55	Status log field 55	Detector temp. (°C)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=55				Detector temp. (°C)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.56	Status log field 56	Ion tr. tube temp. (°C)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=56				Ion tr. tube temp. (°C)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.57	Status log field 57	Vaporizer temp. (°C)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=57				Vaporizer temp. (°C)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.58	Status log field 58	CPU core temp. (°C)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=58				CPU core temp. (°C)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.59	Status log field 59	PCB temp. top (°C)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=59				PCB temp. top (°C)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.60	Status log field 60	PCB temp. center (°C)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=60				PCB temp. center (°C)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.61	Status log field 61	PCB temp. bottom (°C)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=61				PCB temp. bottom (°C)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.62	Status log field 62	====  Diagnostic Data:  ====:		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=62				====  Diagnostic Data:  ====:	raw	high		dataType=NULL
status_tune_logs	status.header.63	Status log field 63	Performance ld		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=63				Performance ld	raw	high		dataType=DOUBLE
status_tune_logs	status.header.64	Status log field 64	Performance me		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=64				Performance me	raw	high		dataType=DOUBLE
status_tune_logs	status.header.65	Status log field 65	Performance cy:		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=65				Performance cy:	raw	high		dataType=DOUBLE
status_tune_logs	status.header.66	Status log field 66	PrOSA counts		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=66				PrOSA counts	raw	high		dataType=DOUBLE
status_tune_logs	status.header.67	Status log field 67	PrOSA blank		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=67				PrOSA blank	raw	high		dataType=DOUBLE
status_tune_logs	status.header.68	Status log field 68	PrOSA time (us)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=68				PrOSA time (us)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.69	Status log field 69	PrOSA curr (pA)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=69				PrOSA curr (pA)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.70	Status log field 70	ICB: Up-time (sec)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=70				ICB: Up-time (sec)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.71	Status log field 71	ICB: +24 V		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=71				ICB: +24 V	raw	high		dataType=DOUBLE
status_tune_logs	status.header.72	Status log field 72	ICB: +5 V		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=72				ICB: +5 V	raw	high		dataType=DOUBLE
status_tune_logs	status.header.73	Status log field 73	ICB: +3.3 V		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=73				ICB: +3.3 V	raw	high		dataType=DOUBLE
status_tune_logs	status.header.74	Status log field 74	ICB: +2.5 V		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=74				ICB: +2.5 V	raw	high		dataType=DOUBLE
status_tune_logs	status.header.75	Status log field 75	ICB: +1.2 V		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=75				ICB: +1.2 V	raw	high		dataType=DOUBLE
status_tune_logs	status.header.76	Status log field 76	ICB: Power-on time (h)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=76				ICB: Power-on time (h)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.77	Status log field 77	ICB: Acc. bakeout time (h)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=77				ICB: Acc. bakeout time (h)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.78	Status log field 78	ICB: Turbopump speed (Hz)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=78				ICB: Turbopump speed (Hz)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.79	Status log field 79	ICB: Turbopump power (W)		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=79				ICB: Turbopump power (W)	raw	high		dataType=DOUBLE
status_tune_logs	status.header.80	Status log field 80	ICB: Turbopump error state		IRawDataPlus.GetStatusLogHeaderInformation()	fieldIndex=80				ICB: Turbopump error state	raw	high		dataType=DOUBLE
